ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
DS,진스커트,13,17,0.5386243386243387,1.1016820458915804,3,3
DS,진스커트,14,18,0.7304131054131053,1.0165298483451952,3,4
DS,진스커트,15,19,0.5574277574277574,1.0515442736066876,3,4
DS,진스커트,16,20,0.5771571021571021,0.9454295129605197,3,4
DS,진스커트,17,21,0.5989316239316239,1.0665959175352946,3,4
DS,진스커트,18,22,0.6747964997964998,1.0621966526285898,3,5
DS,진스커트,19,23,0.6897741147741149,0.9810375771548925,3,5
DS,진스커트,20,24,0.5478530728530729,0.9143366650729887,3,5
DS,진스커트,21,25,0.5076210826210826,0.9868354536256531,3,5
DS,진스커트,22,26,0.6292938542938543,1.0217335184553014,3,5
DS,진스커트,23,27,0.5657000407000407,1.0252697180708774,3,6
DS,진스커트,24,28,0.5301587301587302,0.920166347644778,3,6
DS,진스커트,25,29,0.4900691900691901,1.0312469130738025,3,6
DS,진스커트,26,30,0.6038563288563288,1.0088565745624545,3,7
DS,진스커트,27,31,0.5253561253561253,1.0703901732768435,3,7
DS,진스커트,28,32,0.5826109076109076,0.8964918606865447,3,7
DS,진스커트,29,33,0.41393976393976395,0.9026828427398937,3,7
DS,진스커트,30,34,0.3678164428164428,0.8867799658830973,3,7
DS,진스커트,31,35,0.39035409035409036,0.9501008402207073,3,8
DS,진스커트,32,36,0.3514957264957265,0.8679681972482406,3,8
DS,진스커트,33,37,0.22572242572242573,0.7767817635090951,3,8
DS,진스커트,34,38,0.17780491113824448,0.7179704244540909,3,8
DS,진스커트,35,39,0.1287342287342287,0.7558672013069867,3,9
HD,후드티,49,1,0.6527679855376145,1.1555570381821094,3,12
HD,후드티,50,2,0.7543106399879479,1.1566735306656541,3,12
HD,후드티,51,3,0.8733333333333334,1.0401042850809807,3,12
HD,후드티,52,4,0.7047501266828272,0.9780692502616075,3,1
HD,후드티,1,5,0.6832213731048933,0.9083453913692199,3,1
HD,후드티,2,6,0.6481163975512552,0.9054935531986276,3,1
HD,후드티,3,7,0.5174627940525266,0.9536303546881814,3,1
HD,후드티,4,8,0.5763823177110493,0.9651971644165155,3,1
HD,후드티,5,9,0.5667676126002269,1.0058307710479752,3,2
HD,후드티,6,10,0.5216025245964849,0.9873922236268583,3,2
HD,후드티,7,11,0.5521406289999905,0.9520842187512173,3,2
HD,후드티,8,12,0.48444535045052733,1.0401000625901657,3,2
HD,후드티,9,13,0.5737570319623814,0.9498685076017087,3,3
HD,후드티,10,14,0.45203564291139786,1.0067565006159864,3,3
HD,후드티,11,15,0.4737599515813493,0.9623273220222206,3,3
HD,후드티,12,16,0.49795539108986664,0.9513978049824373,3,3
HD,후드티,13,17,0.3759879304036829,0.9351970455670084,3,3
HD,후드티,14,18,0.3757836042095872,0.8497517192358323,3,4
HD,후드티,15,19,0.2986484262960289,0.8530316892818304,3,4
HD,후드티,16,20,0.22843719368679308,0.8299447828562764,3,4
HD,후드티,17,21,0.21249132785124403,0.9556164723150603,3,4
HD,후드티,18,22,0.24898675259577516,1.0296198484261025,3,5
HD,후드티,19,23,0.2457283920182971,0.9647680801130147,3,5
HD,후드티,20,24,0.18076776641056191,0.8119065940421216,3,5
HD,후드티,21,25,0.12891737540572742,0.7378912007804548,3,5
HD,후드티,22,26,0.09860468981694176,0.8477917259435243,3,5
HD,후드티,23,27,0.10504772861114535,0.9738888222778329,3,6
HD,후드티,24,28,0.11465508032376022,1.2944043389610371,3,6
HD,후드티,25,29,0.1979421230672309,1.2012755861195707,3,6
HD,후드티,26,30,0.15557377049180326,1.2916188571320368,2,7
HD,후드티,27,31,0.21196721311475408,0.9872225802734796,2,7
HD,후드티,28,32,0.17237704918032787,1.0779080831784769,2,7
HD,후드티,29,33,0.18237704918032788,0.8740517216976248,2,7
HD,후드티,30,34,0.13695016229097334,0.9207485532901233,3,7
HD,후드티,31,35,0.13055671966802251,0.9122179291291395,3,8
HD,후드티,32,36,0.13478943259788817,0.9463443204214407,3,8
HD,후드티,33,37,0.11501540737088622,0.8685023106006007,3,8
HD,후드티,34,38,0.08278688524590164,0.6053004663939213,2,8
HD,후드티,35,39,0.020101894079460947,0.481302240753582,3,9
