ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
PD,패딩,32,36,0.008250818477991147,3.1365523055967053,2,8
PD,패딩,33,37,0.0052595928393315726,3.4285024502683537,3,8
PD,패딩,34,38,0.008650716715010593,1.253053900030103,3,8
PD,패딩,35,39,0.0127766611118992,1.5608492688473978,3,9
PT,팬츠,4,8,0.15856206409844142,1.6711802184694333,2,1
PT,팬츠,5,9,0.2649857849209976,1.4186872539675486,3,2
PT,팬츠,6,10,0.30902490916444403,1.3857860795843757,3,2
PT,팬츠,7,11,0.40790785251458556,1.1600102455230081,3,2
PT,팬츠,8,12,0.4054003272157369,1.2209351875447458,3,2
PT,팬츠,9,13,0.5468725208401407,1.1402509946225639,3,3
PT,팬츠,10,14,0.589490926414512,1.1266876398980314,3,3
PT,팬츠,11,15,0.5618807348170589,1.0307065932470107,3,3
PT,팬츠,12,16,0.5961700548176495,1.0380127380667983,3,3
PT,팬츠,13,17,0.6556973882813407,1.0931936420104105,3,3
PT,팬츠,14,18,0.7335321853934696,1.1127858519055804,3,4
PT,팬츠,15,19,0.8214112522481073,1.0610893612882883,3,4
PT,팬츠,16,20,0.776036588856091,1.044861651674461,3,4
PT,팬츠,17,21,0.8303764053280182,1.060893479376059,3,4
PT,팬츠,18,22,0.9697950164085819,1.0623658646798748,3,5
PT,팬츠,19,23,0.9205073866874924,1.0104842464338482,3,5
PT,팬츠,20,24,0.8416911328441072,0.9337989648127758,3,5
PT,팬츠,21,25,0.789373500364699,0.9527513313377908,3,5
PT,팬츠,22,26,0.7941368722489206,1.0002054390972253,3,5
PT,팬츠,23,27,0.8391959630309614,0.9826191647020791,3,6
PT,팬츠,24,28,0.7427584332777283,0.951857581812264,3,6
PT,팬츠,25,29,0.6786952372556453,0.9067844607627323,3,6
PT,팬츠,26,30,0.6254314661266065,0.9684151924683958,3,7
PT,팬츠,27,31,0.6691964178821389,0.9729733244892587,3,7
PT,팬츠,28,32,0.6206288303946983,0.9405289281018187,3,7
PT,팬츠,29,33,0.5115143077565216,0.9557017778332583,3,7
PT,팬츠,30,34,0.5705912254275486,0.9794628340165848,3,7
PT,팬츠,31,35,0.5698535571535857,0.956150597973683,3,8
PT,팬츠,32,36,0.4298122980431516,0.8825644788361378,3,8
PT,팬츠,33,37,0.3845684534419214,0.8146680002104748,3,8
PT,팬츠,34,38,0.3057387466577501,0.8144434825626786,3,8
PT,팬츠,35,39,0.230397653937818,0.7742973202349498,3,9
RL,RL,4,8,0.5241009592950283,1.1157670099760515,2,1
RL,RL,5,9,0.584774560278194,0.903144291280804,2,2
RL,RL,6,10,0.4037994489713258,1.0413704325351072,2,2
RL,RL,7,11,0.5321360861765482,0.9465886413167159,3,2
RL,RL,8,12,0.4424294555142932,1.2794842844311924,3,2
RL,RL,9,13,0.7473555977585563,1.222715681944712,3,3
RL,RL,10,14,0.8576031844056935,1.3085918019118339,3,3
RL,RL,11,15,0.9339727447372047,1.0436099573109618,3,3
RL,RL,12,16,0.8352172388578244,0.990387836428391,3,3
RL,RL,13,17,0.8250698045461108,0.9141297326919783,3,3
RL,RL,14,18,0.7097874912894523,0.9365509509815503,3,4
RL,RL,15,19,0.6824795695437004,0.8879099010341921,3,4
RL,RL,16,20,0.5745982461911332,0.8992223781599605,3,4
RL,RL,17,21,0.5138132883989804,0.8729592854760134,3,4
RL,RL,18,22,0.4535621779978733,0.8780558592705662,3,5
RL,RL,19,23,0.38880126236688345,0.8215017023609943,3,5
RL,RL,20,24,0.28170620568196875,0.8117117931935985,3,5
RL,RL,21,25,0.2403989535611819,0.8059287656813158,3,5
RL,RL,22,26,0.20190339648897462,0.8692449727197916,3,5
RL,RL,23,27,0.1846405080489579,0.8565493340510755,3,6
RL,RL,24,28,0.1505338429154521,0.8841653960843482,3,6
RL,RL,25,29,0.13890001852320874,0.8632746180228023,3,6
RL,RL,26,30,0.11831877671565043,0.9510001302133371,3,7
RL,RL,27,31,0.12760174114106956,0.9095147983064565,3,7
RL,RL,28,32,0.10185939450695299,0.8967240160311722,3,7
RL,RL,29,33,0.08285799156508326,0.9377251457003736,3,7
RL,RL,30,34,0.0995506144989153,1.111641649913829,3,7
RL,RL,31,35,0.13140778045900298,1.09922524964013,3,8
RL,RL,32,36,0.10199942681600571,1.054098193368641,3,8
RL,RL,33,37,0.10873949367668212,0.9177479679333566,3,8
RL,RL,34,38,0.09905722701580899,0.9325179269241537,3,8
RL,RL,35,39,0.08127796656973017,0.865737161286406,3,9
RS,RS,4,8,0.48009090492895284,1.1479435323438503,2,1
RS,RS,5,9,0.5511172492502977,1.2053494760227443,3,2
RS,RS,6,10,0.6959262933818722,1.1368379470149543,3,2
