ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
JP,점퍼,51,29,0.21618344928400793,1.0550126222987983,3,12
JP,점퍼,52,30,0.22555586445015743,1.013775322435666,3,1
JP,점퍼,1,31,0.19061437427856553,0.8967356240724147,3,1
JP,점퍼,2,32,0.15282806348107394,0.7357217565462296,3,1
JP,점퍼,3,33,0.08563145716195404,0.5125766333153644,3,1
JP,점퍼,4,34,0.015041322314049586,0.48341664462179507,2,1
JP,점퍼,5,35,0.010743801652892562,0.713312515376888,2,2
JP,점퍼,6,36,0.013429752066115703,0.982142857142857,2,2
JP,점퍼,7,37,0.0,1.25,1,2
JP,점퍼,8,38,0.056413733494780044,0.546484583293287,3,2
JP,점퍼,9,39,0.03082923564091342,0.546484583293287,2,3
KC,니트가디건,32,10,0.4697268028550332,0.7680023260863964,2,8
KC,니트가디건,33,11,0.36075127721779165,0.9675668333565335,3,8
KC,니트가디건,34,12,0.42104412181198486,1.089525633223147,3,8
KC,니트가디건,35,13,0.5614384350062505,1.1840590895380558,3,9
KC,니트가디건,36,14,0.5904101713466291,1.1877565554845764,3,9
KC,니트가디건,37,15,0.6956352793125138,1.1327220307502854,3,9
KC,니트가디건,38,16,0.8127382848488791,1.1521183221269233,3,9
KC,니트가디건,39,17,0.9019700964596872,1.128938477886827,3,10
KC,니트가디건,40,18,1.0,1.0168097076210443,3,10
KC,니트가디건,41,19,0.8319533479561528,0.892062110892193,3,10
KC,니트가디건,42,20,0.6119422692528814,0.8106786446499292,3,10
KC,니트가디건,43,21,0.5290447797131325,0.8238982400737761,3,10
KC,니트가디건,44,22,0.4611218495477833,0.8806794746801584,3,11
KC,니트가디건,45,23,0.4177268171572321,0.8919366767276885,3,11
KC,니트가디건,46,24,0.375246261075167,0.8602081956642561,3,11
KC,니트가디건,47,25,0.29135121281074666,0.8605615553416893,3,11
KC,니트가디건,48,26,0.2642417288497983,0.8657177316682404,3,12
KC,니트가디건,49,27,0.24145720624933795,0.8844548024268658,3,12
KC,니트가디건,50,28,0.20104642195132913,0.9651489091991122,3,12
KC,니트가디건,51,29,0.23100935175205076,0.9774608929291325,3,12
KC,니트가디건,52,30,0.2196228761627609,1.0274898548347358,3,1
KC,니트가디건,1,31,0.21582884464322927,0.888049454404315,3,1
KC,니트가디건,2,32,0.15770908950316045,0.8740197331616955,3,1
KC,니트가디건,3,33,0.14329774796948067,0.8090716082727206,2,1
KC,니트가디건,4,34,0.11290148904750184,0.7701918907347912,2,1
KC,니트가디건,5,35,0.06932992862416933,0.8611008253557454,3,2
KC,니트가디건,6,36,0.08190274017556813,1.1956066819340812,3,2
KC,니트가디건,7,37,0.1467204036426286,1.0858449736057934,2,2
KC,니트가디건,8,38,0.041784416198387526,0.8698095557350731,3,2
KC,니트가디건,9,39,0.022281175571592874,0.4090153415535269,3,3
KP,니트풀오버,32,10,0.1762372243141474,2.6984672032363752,2,8
KP,니트풀오버,33,11,0.47557036980113904,1.7815755656694559,3,8
